p_name,xlong,ylat
Gray County Wind Farm Montezuma),-100.362289,37.598892
Gray County Wind Farm Montezuma),-100.362091,37.648994
Gray County Wind Farm Montezuma),-100.38929,37.641594
Gray County Wind Farm Montezuma),-100.383987,37.641693
Gray County Wind Farm Montezuma),-100.404091,37.577694
Gray County Wind Farm Montezuma),-100.365692,37.613495
Gray County Wind Farm Montezuma),-100.392792,37.648895
Gray County Wind Farm Montezuma),-100.385689,37.641594
Gray County Wind Farm Montezuma),-100.396393,37.620594
Gray County Wind Farm Montezuma),-100.351089,37.612892
Gray County Wind Farm Montezuma),-100.376488,37.598892
Gray County Wind Farm Montezuma),-100.374588,37.613293
Gray County Wind Farm Montezuma),-100.350677,37.598713
Gray County Wind Farm Montezuma),-100.387589,37.585293
Gray County Wind Farm Montezuma),-100.396393,37.641594
Gray County Wind Farm Montezuma),-100.40049,37.620495
Gray County Wind Farm Montezuma),-100.39109,37.634293
Gray County Wind Farm Montezuma),-100.396492,37.585293
Gray County Wind Farm Montezuma),-100.360092,37.598694
Gray County Wind Farm Montezuma),-100.380493,37.585293
Gray County Wind Farm Montezuma),-100.409393,37.586494
Gray County Wind Farm Montezuma),-100.371193,37.592293
Gray County Wind Farm Montezuma),-100.400391,37.613194
Gray County Wind Farm Montezuma),-100.380493,37.592293
Gray County Wind Farm Montezuma),-100.414787,37.620594
Gray County Wind Farm Montezuma),-100.407593,37.586494
Gray County Wind Farm Montezuma),-100.39859,37.613194
Gray County Wind Farm Montezuma),-100.36409,37.592396
Gray County Wind Farm Montezuma),-100.374687,37.598892
Gray County Wind Farm Montezuma),-100.40049,37.586494
Gray County Wind Farm Montezuma),-100.394592,37.641594
Gray County Wind Farm Montezuma),-100.38929,37.620594
Gray County Wind Farm Montezuma),-100.382195,37.641693
Gray County Wind Farm Montezuma),-100.389389,37.577694
Gray County Wind Farm Montezuma),-100.361992,37.642395
Gray County Wind Farm Montezuma),-100.356392,37.613293
Gray County Wind Farm Montezuma),-100.38929,37.634293
Gray County Wind Farm Montezuma),-100.358093,37.620594
Gray County Wind Farm Montezuma),-100.409393,37.620693
Gray County Wind Farm Montezuma),-100.356491,37.598694
Gray County Wind Farm Montezuma),-100.414787,37.613396
Gray County Wind Farm Montezuma),-100.371094,37.598892
Gray County Wind Farm Montezuma),-100.394592,37.620495
Gray County Wind Farm Montezuma),-100.398788,37.620495
Gray County Wind Farm Montezuma),-100.365791,37.598892
Gray County Wind Farm Montezuma),-100.411217,37.586491
Gray County Wind Farm Montezuma),-100.392937,37.577717
Gray County Wind Farm Montezuma),-100.365791,37.592396
Gray County Wind Farm Montezuma),-100.367592,37.598892
Gray County Wind Farm Montezuma),-100.352417,37.598633
Gray County Wind Farm Montezuma),-100.346092,37.605293
Gray County Wind Farm Montezuma),-100.405693,37.642296
Gray County Wind Farm Montezuma),-100.394691,37.585293
Gray County Wind Farm Montezuma),-100.385887,37.592319
Gray County Wind Farm Montezuma),-100.39109,37.585293
Gray County Wind Farm Montezuma),-100.387489,37.620693
Gray County Wind Farm Montezuma),-100.372787,37.613495
Gray County Wind Farm Montezuma),-100.409477,37.577591
Gray County Wind Farm Montezuma),-100.402191,37.634293
Gray County Wind Farm Montezuma),-100.405891,37.577694
Gray County Wind Farm Montezuma),-100.392891,37.585293
Gray County Wind Farm Montezuma),-100.369293,37.613396
Gray County Wind Farm Montezuma),-100.411194,37.613194
Gray County Wind Farm Montezuma),-100.387589,37.592293
Gray County Wind Farm Montezuma),-100.372688,37.642494
Gray County Wind Farm Montezuma),-100.40229,37.577694
Gray County Wind Farm Montezuma),-100.385689,37.620693
Gray County Wind Farm Montezuma),-100.354492,37.620792
Gray County Wind Farm Montezuma),-100.394691,37.634293
Gray County Wind Farm Montezuma),-100.369392,37.592396
Gray County Wind Farm Montezuma),-100.398689,37.634293
Gray County Wind Farm Montezuma),-100.370674,37.649014
Gray County Wind Farm Montezuma),-100.344292,37.605293
Gray County Wind Farm Montezuma),-100.387489,37.634396
Gray County Wind Farm Montezuma),-100.382195,37.613293
Gray County Wind Farm Montezuma),-100.405792,37.586494
Gray County Wind Farm Montezuma),-100.367493,37.613495
Gray County Wind Farm Montezuma),-100.413155,37.577671
Gray County Wind Farm Montezuma),-100.39859,37.642296
Gray County Wind Farm Montezuma),-100.380394,37.613194
Gray County Wind Farm Montezuma),-100.390991,37.648895
Gray County Wind Farm Montezuma),-100.407692,37.577694
Gray County Wind Farm Montezuma),-100.358292,37.598694
Gray County Wind Farm Montezuma),-100.383987,37.613194
Gray County Wind Farm Montezuma),-100.384094,37.592293
Gray County Wind Farm Montezuma),-100.412994,37.620495
Gray County Wind Farm Montezuma),-100.389191,37.648895
Gray County Wind Farm Montezuma),-100.404091,37.620693
Gray County Wind Farm Montezuma),-100.36219,37.613293
Gray County Wind Farm Montezuma),-100.352791,37.620594
Gray County Wind Farm Montezuma),-100.411194,37.620693
Gray County Wind Farm Montezuma),-100.349289,37.612995
Gray County Wind Farm Montezuma),-100.385788,37.585293
Gray County Wind Farm Montezuma),-100.345688,37.612995
Gray County Wind Farm Montezuma),-100.398788,37.577694
Gray County Wind Farm Montezuma),-100.412949,37.613251
Gray County Wind Farm Montezuma),-100.354591,37.613293
Gray County Wind Farm Montezuma),-100.382294,37.592293
Gray County Wind Farm Montezuma),-100.371094,37.613396
Gray County Wind Farm Montezuma),-100.367393,37.642494
Gray County Wind Farm Montezuma),-100.347115,37.598713
Gray County Wind Farm Montezuma),-100.40229,37.586494
Gray County Wind Farm Montezuma),-100.376488,37.592293
Gray County Wind Farm Montezuma),-100.378288,37.592293
Gray County Wind Farm Montezuma),-100.348938,37.598713
Great Lakes Science Center,-81.696793,41.506691
Great Pathfinder Wind,-93.862167,42.244827
Great Pathfinder Wind,-93.900604,42.241741
Great Pathfinder Wind,-93.929085,42.246975
Great Pathfinder Wind,-93.928116,42.199535
Great Pathfinder Wind,-93.847,42.243416
Great Pathfinder Wind,-93.847809,42.187065
Great Pathfinder Wind,-93.898125,42.203182
Great Pathfinder Wind,-93.886368,42.200607
Great Pathfinder Wind,-93.924492,42.2019
Great Pathfinder Wind,-93.858521,42.205727
Great Pathfinder Wind,-93.890945,42.215721
Great Pathfinder Wind,-93.869675,42.21307
Great Pathfinder Wind,-93.939972,42.20499
Great Pathfinder Wind,-93.865387,42.263599
Great Pathfinder Wind,-93.898972,42.228886
Great Pathfinder Wind,-93.915665,42.205227
Great Pathfinder Wind,-93.83242,42.177975
Great Pathfinder Wind,-93.909393,42.20536
Great Pathfinder Wind,-93.867798,42.249874
Great Pathfinder Wind,-93.920433,42.204815
Great Pathfinder Wind,-93.895744,42.186794
Great Pathfinder Wind,-93.880051,42.235996
Great Pathfinder Wind,-93.943344,42.20784
Great Pathfinder Wind,-93.878578,42.25613
Great Pathfinder Wind,-93.903084,42.202522
